,step,TRANSFER,PAYMENT,DEBIT,CASH_OUT,CASH_IN,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isMerchantOrig,isMerchantDest
4735,4,0,0,0,1,0,19548.49,16567.87,0.0,7810214.06,7829762.55,0,0,0
724395,37,0,0,0,0,1,150284.83,13225029.65,13375314.48,162673.73,12388.91,0,0,0
235910,14,0,1,0,0,0,11115.39,396803.8,385688.4,0.0,0.0,0,0,1
2827480,226,1,0,0,0,0,1871273.41,569.0,0.0,0.0,1871273.41,0,0,0
3318890,252,0,0,0,1,0,225916.45,4143.0,0.0,299308.78,525225.23,0,0,0
1175565,132,0,1,0,0,0,8502.33,0.0,0.0,0.0,0.0,0,0,1
1485154,141,0,0,0,1,0,55837.26,0.0,0.0,151142.73,206979.98,0,0,0
3257353,251,0,0,0,1,0,6119.46,0.0,0.0,3346272.98,3352392.44,0,0,0
965936,44,0,0,0,1,0,75038.12,1793.0,0.0,505071.11,580109.24,0,0,0
1376785,138,0,1,0,0,0,26031.1,68750.0,42718.9,0.0,0.0,0,0,1
1724987,160,0,0,0,0,1,222911.44,19783.0,242694.44,0.0,0.0,0,0,0
2091006,182,0,0,0,1,0,65049.83,0.0,0.0,84468.92,149518.74,0,0,0
1618755,157,0,0,0,1,0,197184.18,0.0,0.0,230109.55,427293.73,0,0,0
2813921,225,0,0,0,0,1,113566.67,1773299.82,1886866.49,1550609.21,1437042.54,0,0,0
1819528,163,0,0,0,1,0,237959.1,22200.0,0.0,0.0,237959.1,0,0,0
867338,42,0,1,0,0,0,6128.06,0.0,0.0,0.0,0.0,0,0,1
1551911,154,0,0,0,1,0,232739.6,279468.0,46728.4,10031.0,242770.6,0,0,0
6044500,490,0,0,0,0,1,181618.32,290.0,181908.32,149149.07,0.0,0,0,0
5258985,372,0,0,0,1,0,51683.66,6001.0,0.0,4274700.59,4326384.25,0,0,0
3166484,237,1,0,0,0,0,502440.46,0.0,0.0,845438.01,1347878.47,0,0,0
4026496,299,0,1,0,0,0,30369.96,10065.0,0.0,0.0,0.0,0,0,1
1479312,141,0,1,0,0,0,12170.33,0.0,0.0,0.0,0.0,0,0,1
4642824,330,0,1,0,0,0,24196.66,116.0,0.0,0.0,0.0,0,0,1
2781228,214,0,0,0,1,0,239933.94,0.0,0.0,389003.54,628937.47,0,0,0
5598002,394,0,0,0,0,1,323739.13,2058.0,325797.13,0.0,0.0,0,0,0
3264033,251,0,0,0,1,0,56004.68,0.0,0.0,10543656.72,10740613.48,0,0,0
2022597,180,0,0,0,0,1,125946.24,7733896.35,7859842.6,176681.17,50734.92,0,0,0
1106614,130,0,0,0,1,0,41797.03,0.0,0.0,311793.1,353590.13,0,0,0
1368862,138,0,1,0,0,0,37738.56,0.0,0.0,0.0,0.0,0,0,1
6052656,495,0,1,0,0,0,43660.95,202579.65,158918.7,0.0,0.0,0,0,1
828894,41,0,1,0,0,0,16856.17,11113.0,0.0,0.0,0.0,0,0,1
3474678,258,0,1,0,0,0,6738.89,0.0,0.0,0.0,0.0,0,0,1
5712611,398,0,1,0,0,0,3831.76,0.0,0.0,0.0,0.0,0,0,1
1355505,138,1,0,0,0,0,9475.99,21643.0,12167.01,288841.99,298317.98,0,0,0
5457823,379,0,0,0,1,0,331367.07,72044.0,0.0,1168860.26,1500227.33,0,0,0
5639636,396,0,0,0,0,1,143778.7,8075929.41,8219708.11,280544.05,136765.34,0,0,0
4360972,309,0,1,0,0,0,19700.2,162.0,0.0,0.0,0.0,0,0,1
6127912,542,0,1,0,0,0,16622.93,10146.0,0.0,0.0,0.0,0,0,1
1673930,158,1,0,0,0,0,912826.2,14424.0,0.0,2918431.07,3831257.27,0,0,0
6246847,596,1,0,0,0,0,807045.87,0.0,0.0,1262724.7,2069770.56,0,0,0
2797693,216,0,1,0,0,0,39812.3,64166.56,24354.26,0.0,0.0,0,0,1
3298418,252,0,0,0,1,0,35796.8,0.0,0.0,79691.85,115488.65,0,0,0
1490811,142,0,1,0,0,0,17323.0,42518.82,25195.82,0.0,0.0,0,0,1
1375163,138,1,0,0,0,0,137667.71,0.0,0.0,208119.58,345787.29,0,0,0
1256750,134,0,1,0,0,0,35014.11,8904.0,0.0,0.0,0.0,0,0,1
5448356,379,0,0,0,0,1,10185.47,5037.0,15222.47,0.0,0.0,0,0,0
4791359,345,0,1,0,0,0,27321.22,123927.38,96606.16,0.0,0.0,0,0,1
4952469,351,0,0,0,1,0,67222.17,31700.0,0.0,0.0,67222.17,0,0,0
4254367,306,0,0,0,0,1,295944.23,11584711.74,11880655.97,1440550.79,1144606.56,0,0,0
1317330,136,0,0,0,1,0,398181.04,547433.0,149251.96,265224.82,663405.86,0,0,0
1348724,137,0,1,0,0,0,24138.95,328.41,0.0,0.0,0.0,0,0,1
5095981,355,0,0,0,1,0,53732.87,56234.0,2501.13,332115.29,385848.16,0,0,0
2281272,187,0,1,0,0,0,1398.57,336294.97,334896.4,0.0,0.0,0,0,1
85072,10,0,0,0,1,0,419391.94,0.0,0.0,530817.16,0.0,0,0,0
4750307,333,0,0,0,1,0,255514.59,125.0,0.0,0.0,255514.59,0,0,0
153836,12,0,1,0,0,0,14904.76,12347.88,0.0,0.0,0.0,0,0,1
1106894,130,0,0,0,1,0,16642.46,0.0,0.0,79326.21,95968.67,0,0,0
3183253,239,0,1,0,0,0,8177.66,0.0,0.0,0.0,0.0,0,0,1
2598794,208,0,0,0,1,0,33302.44,0.0,0.0,59708.33,93010.77,0,0,0
169445,12,0,0,0,1,0,363234.39,55977.0,0.0,693706.88,1191792.81,0,0,0
1383398,138,0,1,0,0,0,32879.29,0.0,0.0,0.0,0.0,0,0,1
1551744,154,1,0,0,0,0,625472.34,12107.52,0.0,3436656.3,4062128.63,0,0,0
2419389,202,0,0,0,0,1,231648.62,23518516.32,23750164.94,943633.13,711984.51,0,0,0
905211,43,0,0,0,1,0,100553.17,0.0,0.0,241733.99,342287.16,0,0,0
3279652,251,0,0,0,1,0,100129.91,0.0,0.0,291044.21,391174.12,0,0,0
146128,12,0,0,0,1,0,275639.33,30258.0,0.0,34588.0,235791.21,0,0,0
1736574,161,0,0,0,1,0,146318.15,13613.0,0.0,1517981.32,1664299.48,0,0,0
1162722,132,0,0,0,1,0,47134.05,124.0,0.0,4014816.02,4061950.07,0,0,0
4269312,307,0,1,0,0,0,7304.06,2343.1,0.0,0.0,0.0,0,0,1
2325424,188,0,0,0,1,0,112529.57,44609.0,0.0,3506242.8,3618772.37,0,0,0
3178318,239,0,1,0,0,0,12596.92,10448.0,0.0,0.0,0.0,0,0,1
3615666,273,0,0,0,1,0,305851.92,0.0,0.0,410316.75,716168.67,0,0,0
930779,43,0,1,0,0,0,10606.31,39966.19,29359.89,0.0,0.0,0,0,1
3202406,249,0,0,0,0,1,345728.58,15931.0,361659.58,46123.35,0.0,0,0,0
1864905,164,0,1,0,0,0,387.68,38138.95,37751.27,0.0,0.0,0,0,1
4393771,321,0,0,0,0,1,30291.83,65356.0,95647.83,5754512.87,5724221.04,0,0,0
2205476,186,0,0,0,1,0,220174.61,161.0,0.0,0.0,220174.61,0,0,0
199635,13,0,0,0,0,1,115325.7,4451494.2,4566819.9,2023050.06,1907724.36,0,0,0
6008173,431,1,0,0,0,0,232188.17,0.0,0.0,862769.54,1094957.71,0,0,0
1203698,133,0,0,0,1,0,447925.38,31332.0,0.0,1991739.36,2439664.74,0,0,0
3093980,235,0,0,0,0,1,74430.81,4868259.07,4942689.89,476639.52,402208.7,0,0,0
4226161,306,0,0,0,1,0,12553.1,0.0,0.0,5768615.73,5781168.83,0,0,0
4457870,323,0,1,0,0,0,13117.42,0.0,0.0,0.0,0.0,0,0,1
2252360,187,0,0,0,1,0,127476.97,82074.0,0.0,554385.84,1179086.94,0,0,0
2572012,207,0,0,0,1,0,100362.43,0.0,0.0,143071.64,243434.06,0,0,0
747540,38,0,0,0,0,1,10291.42,6070857.76,6081149.18,574662.14,564370.71,0,0,0
5870079,403,0,0,0,1,0,311150.41,0.0,0.0,2632778.27,2943928.69,0,0,0
3357653,254,0,0,0,1,0,84621.69,0.0,0.0,382799.55,467421.24,0,0,0
3296956,252,0,1,0,0,0,46.19,40599.35,40553.16,0.0,0.0,0,0,1
3964374,297,0,1,0,0,0,10343.36,0.0,0.0,0.0,0.0,0,0,1
2329998,188,0,1,0,0,0,1059.03,11860.82,10801.79,0.0,0.0,0,0,1
7665,7,0,0,1,0,0,4270.25,12571.0,8300.75,88269.77,0.0,0,0,0
4378648,311,0,0,0,0,1,64266.3,2597976.12,2662242.42,747746.16,683479.87,0,0,0
1276847,135,0,0,0,0,1,244112.83,10690.0,254802.83,0.0,0.0,0,0,0
2546448,206,0,1,0,0,0,5535.78,241982.37,236446.59,0.0,0.0,0,0,1
3727825,278,0,0,0,1,0,161941.59,54795.0,0.0,33668.61,195610.2,0,0,0
4933054,350,0,0,0,1,0,87852.09,0.0,0.0,390689.83,478541.93,0,0,0
3465814,257,1,0,0,0,0,548442.15,10961.0,0.0,0.0,548442.15,0,0,0
4420146,322,0,0,0,1,0,76777.4,20837.0,0.0,0.0,76777.4,0,0,0
3641869,275,0,0,0,1,0,60554.56,63827.0,3272.44,0.0,32215.99,0,0,0
4949733,351,0,1,0,0,0,462.32,28644.0,28181.68,0.0,0.0,0,0,1
5301942,373,0,0,0,1,0,248202.66,11007.0,0.0,0.0,248202.66,0,0,0
3556517,260,0,1,0,0,0,652.31,27405.32,26753.02,0.0,0.0,0,0,1
1728785,160,0,0,0,1,0,34893.73,0.0,0.0,138214.11,173107.84,0,0,0
969633,44,0,1,0,0,0,5398.44,52123.0,46724.56,0.0,0.0,0,0,1
2299276,188,0,0,0,0,1,65743.77,22591.0,88334.77,484501.2,418757.43,0,0,0
4016989,299,0,1,0,0,0,6208.46,226747.0,220538.54,0.0,0.0,0,0,1
1836895,163,0,0,0,1,0,163160.35,0.0,0.0,625361.54,788521.88,0,0,0
400790,18,0,1,0,0,0,7811.35,113251.63,105440.27,0.0,0.0,0,0,1
3770722,280,0,0,0,0,1,36249.86,0.0,36249.86,3815701.94,3779452.08,0,0,0
2246595,186,0,0,0,1,0,12527.22,50174.0,37646.78,0.0,12527.22,0,0,0
5611395,394,0,0,0,0,1,291213.86,995.0,292208.86,4839172.58,4547958.72,0,0,0
1869252,164,0,1,0,0,0,1732.47,31929.43,30196.96,0.0,0.0,0,0,1
191570,13,0,0,0,1,0,214235.65,3115.0,0.0,66784.68,281020.32,0,0,0
3298912,252,0,1,0,0,0,515.51,19185.0,18669.49,0.0,0.0,0,0,1
5394551,377,0,0,0,1,0,286699.85,0.0,0.0,1010082.96,1296782.8,0,0,0
5958350,405,0,1,0,0,0,2280.76,3123.0,842.24,0.0,0.0,0,0,1
3743708,279,0,0,0,1,0,220870.3,0.0,0.0,982076.39,1202946.7,0,0,0
1042236,94,0,0,0,0,1,196283.91,10705.0,206988.91,151323.87,0.0,0,0,0
2935129,229,0,1,0,0,0,23536.83,1294.0,0.0,0.0,0.0,0,0,1
2559750,206,0,0,0,1,0,29140.91,0.0,0.0,304883.07,334023.98,0,0,0
1671296,158,0,0,0,0,1,250149.66,139347.0,389496.66,58183.31,0.0,0,0,0
226842,14,1,0,0,0,0,390470.56,320.0,0.0,42.0,25078.64,0,0,0
763850,38,0,1,0,0,0,5973.71,109533.65,103559.94,0.0,0.0,0,0,1
5894527,403,0,0,0,0,1,281243.5,31054.0,312297.5,784767.7,503524.2,0,0,0
1495488,142,0,1,0,0,0,22139.74,6007.0,0.0,0.0,0.0,0,0,1
3497374,259,0,0,0,1,0,34862.15,560.0,0.0,211931.19,246793.34,0,0,0
5413536,378,0,1,0,0,0,9490.1,0.0,0.0,0.0,0.0,0,0,1
2514048,205,0,0,0,0,1,44086.9,19976.0,64062.9,0.0,0.0,0,0,0
4435072,323,0,0,0,1,0,25574.34,16269.0,0.0,0.0,25574.34,0,0,0
2410196,202,0,0,0,1,0,508960.93,576672.0,67711.07,0.0,508960.93,0,0,0
35,1,0,1,0,0,0,24213.67,0.0,0.0,0.0,0.0,0,0,1
4093348,301,1,0,0,0,0,1080916.51,22402.0,0.0,283413.29,1364329.81,0,0,0
5056632,354,0,1,0,0,0,25317.39,116919.28,91601.89,0.0,0.0,0,0,1
2385249,201,0,1,0,0,0,10283.35,10557.0,273.65,0.0,0.0,0,0,1
1139666,131,0,0,0,1,0,381907.12,5788.0,0.0,2553757.84,2935664.96,0,0,0
1462882,140,0,1,0,0,0,16187.79,308319.0,292131.21,0.0,0.0,0,0,1
933318,43,0,0,0,1,0,249083.94,30112.0,0.0,0.0,249083.94,0,0,0
2340130,189,0,0,0,1,0,128392.22,7072.0,0.0,0.0,128392.22,0,0,0
1229644,133,0,0,0,1,0,316572.1,890.0,0.0,71169.0,0.0,0,0,0
6117565,530,0,0,1,0,0,5795.01,20655.0,14859.99,106257.21,112052.22,0,0,0
1459400,140,0,0,0,1,0,346871.27,82582.0,0.0,82928.83,429800.1,0,0,0
1696431,159,0,0,0,0,1,114749.37,4977754.05,5092503.43,247725.68,132976.3,0,0,0
4638340,330,0,0,0,1,0,9542.9,436976.86,427433.97,1028495.76,1038038.65,0,0,0
1377021,138,0,1,0,0,0,4194.34,390631.0,386436.66,0.0,0.0,0,0,1
524095,20,0,0,0,1,0,25436.29,20844.0,0.0,1981572.1,2007008.39,0,0,0
6248948,596,0,1,0,0,0,42.05,189.0,146.95,0.0,0.0,0,0,1
3711647,277,0,0,0,0,1,32075.06,980587.01,1012662.06,146158.38,114083.32,0,0,0
6085703,522,0,1,0,0,0,7525.55,71771.0,64245.45,0.0,0.0,0,0,1
5478471,379,0,0,0,1,0,129623.84,50586.0,0.0,1208160.33,1337784.16,0,0,0
5546238,382,0,0,0,1,0,148382.49,0.0,0.0,4870111.06,5018493.55,0,0,0
2913348,229,0,0,0,1,0,1881.39,0.0,0.0,1556341.71,1589763.63,0,0,0
2989504,231,0,0,0,0,1,401259.11,49959.0,451218.11,225756.31,0.0,0,0,0
3140456,236,0,0,0,1,0,297025.48,0.0,0.0,513399.52,810425.0,0,0,0
3898954,284,0,0,0,1,0,230268.58,1025.0,0.0,0.0,230268.58,0,0,0
3919798,284,0,0,0,1,0,111643.95,0.0,0.0,174556.12,286200.07,0,0,0
2589926,207,0,1,0,0,0,10946.25,0.0,0.0,0.0,0.0,0,0,1
4637179,330,0,0,0,0,1,233526.31,2619419.13,2852945.44,610183.24,376656.93,0,0,0
2381527,194,0,1,0,0,0,2115.43,0.0,0.0,0.0,0.0,0,0,1
93532,10,0,0,0,0,1,55916.49,0.0,55916.49,0.0,0.0,0,0,0
2470017,204,0,1,0,0,0,10415.72,7257.0,0.0,0.0,0.0,0,0,1
4987888,352,0,1,0,0,0,18636.1,18530.0,0.0,0.0,0.0,0,0,1
1506458,144,0,1,0,0,0,11873.19,15651.0,3777.81,0.0,0.0,0,0,1
5278141,372,1,0,0,0,0,501802.71,7850.0,0.0,1067901.29,1569704.0,0,0,0
348498,17,0,0,0,0,1,7391.95,2660.0,10051.95,9792898.96,9815569.43,0,0,0
5426892,378,0,1,0,0,0,30435.75,0.0,0.0,0.0,0.0,0,0,1
1973284,178,0,1,0,0,0,2492.0,0.0,0.0,0.0,0.0,0,0,1
3103622,235,0,0,0,1,0,246419.28,11647.0,0.0,249189.18,495608.46,0,0,0
1220242,133,0,0,0,1,0,135520.07,0.0,0.0,287475.5,422995.57,0,0,0
347389,16,0,0,0,1,0,434714.33,0.0,0.0,1038740.12,1473454.45,0,0,0
5728476,399,0,0,0,1,0,443114.49,74485.31,0.0,1953808.05,2396922.54,0,0,0
5379775,376,0,0,0,1,0,115526.0,0.0,0.0,906592.15,1022118.15,0,0,0
1956144,178,0,1,0,0,0,17273.73,297614.0,280340.27,0.0,0.0,0,0,1
5909463,404,0,1,0,0,0,43775.12,0.0,0.0,0.0,0.0,0,0,1
2435887,203,0,0,0,1,0,379271.07,0.0,0.0,553207.77,932478.84,0,0,0
2082676,182,0,1,0,0,0,16823.21,51911.0,35087.79,0.0,0.0,0,0,1
4655,4,0,1,0,0,0,307.75,149069.0,148761.25,0.0,0.0,0,0,1
2732635,212,0,0,0,1,0,834.14,85238.0,84403.86,9870.12,10704.27,0,0,0
1585248,155,0,1,0,0,0,13385.11,466277.21,452892.1,0.0,0.0,0,0,1
3995393,298,0,0,0,1,0,129368.29,0.0,0.0,550612.43,679980.72,0,0,0
2506887,205,0,1,0,0,0,17523.01,0.0,0.0,0.0,0.0,0,0,1
3942649,286,0,1,0,0,0,51599.58,0.0,0.0,0.0,0.0,0,0,1
1682223,159,0,1,0,0,0,5844.61,53389.34,47544.72,0.0,0.0,0,0,1
520035,20,0,1,0,0,0,7737.67,0.0,0.0,0.0,0.0,0,0,1
3371346,254,0,1,0,0,0,15593.44,0.0,0.0,0.0,0.0,0,0,1
4460433,323,0,1,0,0,0,29385.81,22447.0,0.0,0.0,0.0,0,0,1
5786134,400,0,1,0,0,0,5880.24,19861.0,13980.76,0.0,0.0,0,0,1
557059,22,1,0,0,0,0,25954.61,0.0,0.0,27876.5,53831.11,0,0,0
3355289,254,1,0,0,0,0,121593.65,20440.89,0.0,4057293.42,4178887.07,0,0,0
4414947,322,0,0,0,1,0,98227.74,10430.0,0.0,4110.0,102337.74,0,0,0
3674370,276,0,1,0,0,0,11762.65,139.0,0.0,0.0,0.0,0,0,1
1728305,160,0,0,0,1,0,484005.19,15556.0,0.0,0.0,484005.19,0,0,0
5134352,356,1,0,0,0,0,1216613.79,0.0,0.0,3496926.92,4713540.71,0,0,0
2133072,183,0,0,0,1,0,300806.33,0.0,0.0,517335.08,818141.41,0,0,0
3727650,278,0,0,0,1,0,199608.96,52242.0,0.0,0.0,199608.96,0,0,0
2427914,202,0,0,0,0,1,72939.66,4015.0,76954.66,1033053.0,960113.34,0,0,0
3774519,280,0,1,0,0,0,38984.71,0.0,0.0,0.0,0.0,0,0,1
3098569,235,0,0,0,1,0,25647.23,0.0,0.0,199245.83,224893.06,0,0,0
6122374,540,0,1,0,0,0,17743.33,210895.0,193151.67,0.0,0.0,0,0,1
746480,38,0,0,0,1,0,247809.58,20230.0,0.0,470602.47,718412.05,0,0,0
3886798,283,0,0,0,0,1,148657.02,7449873.18,7598530.2,174840.22,26183.2,0,0,0
3741477,279,0,1,0,0,0,7890.69,1944.0,0.0,0.0,0.0,0,0,1
1910372,166,0,1,0,0,0,7367.78,22039.0,14671.22,0.0,0.0,0,0,1
5912040,404,0,0,0,1,0,93581.84,0.0,0.0,3837899.99,3931481.83,0,0,0
6318571,687,0,1,0,0,0,11046.99,0.0,0.0,0.0,0.0,0,0,1
5308518,373,0,1,0,0,0,28213.61,42422.0,14208.39,0.0,0.0,0,0,1
1671178,158,0,0,0,0,1,369335.63,4636200.75,5005536.37,1038215.68,668880.06,0,0,0
5996026,423,0,1,0,0,0,15814.52,30408.0,14593.48,0.0,0.0,0,0,1
1089889,129,0,0,0,1,0,737306.39,0.0,0.0,5544659.71,6481370.62,0,0,0
310652,16,1,0,0,0,0,206514.69,0.0,0.0,558674.12,1723917.72,0,0,0
554494,22,0,1,0,0,0,14094.61,124398.84,110304.23,0.0,0.0,0,0,1
466425,19,0,0,0,0,1,803645.76,17782703.66,18586349.42,1350750.03,468652.28,0,0,0
1005510,46,0,1,0,0,0,169.09,25012.0,24842.91,0.0,0.0,0,0,1
3081159,235,0,0,0,1,0,208629.87,35430.86,0.0,2067823.89,2276453.75,0,0,0
5266360,372,0,0,0,0,1,157027.69,195896.7,352924.39,1117371.72,960344.03,0,0,0
1825337,163,0,0,0,1,0,62444.89,16138.0,0.0,0.0,62444.89,0,0,0
1743246,161,0,0,0,0,1,340351.45,10165486.33,10505837.78,417609.49,142163.79,0,0,0
3170491,238,0,1,0,0,0,8576.59,10756.0,2179.41,0.0,0.0,0,0,1
3999724,298,0,0,0,1,0,3606.69,5024.0,1417.31,0.0,3606.69,0,0,0
2538236,205,1,0,0,0,0,966595.48,0.0,0.0,6148098.61,7114694.1,0,0,0
3732817,278,0,1,0,0,0,854.33,50744.0,49889.67,0.0,0.0,0,0,1
4476579,324,0,1,0,0,0,4722.39,31444.91,26722.52,0.0,0.0,0,0,1
266798,15,0,1,0,0,0,7010.23,209146.0,202135.77,0.0,0.0,0,0,1
3997448,298,0,0,0,1,0,117683.6,0.0,0.0,166292.43,283976.03,0,0,0
1300868,136,0,0,0,1,0,276729.95,0.0,0.0,1503568.19,1780298.14,0,0,0
5873540,403,0,0,0,0,1,102515.5,2184364.66,2286880.16,1256319.41,1153803.91,0,0,0
1585863,155,0,0,0,0,1,73317.59,1014901.09,1088218.68,7596975.86,7523658.27,0,0,0
6343828,692,0,1,0,0,0,12976.56,0.0,0.0,0.0,0.0,0,0,1
4068455,300,0,1,0,0,0,45076.72,5000.0,0.0,0.0,0.0,0,0,1
3751655,279,0,0,0,0,1,175496.04,5353725.15,5529221.19,179819.15,4323.11,0,0,0
3480477,258,0,1,0,0,0,5383.11,0.0,0.0,0.0,0.0,0,0,1
6077667,518,0,1,0,0,0,17588.6,0.0,0.0,0.0,0.0,0,0,1
766191,39,0,0,0,0,1,380710.31,20900.0,401610.31,0.0,0.0,0,0,0
3138211,236,0,0,0,1,0,125121.61,3483.0,0.0,328572.86,453694.48,0,0,0
4644499,330,0,0,0,1,0,246676.22,94948.0,0.0,1772094.08,2018770.3,0,0,0
220355,14,1,0,0,0,0,696597.32,0.0,0.0,5424905.46,6121502.77,0,0,0
426945,18,0,0,0,1,0,165754.73,0.0,0.0,905634.95,1300580.68,0,0,0
4574719,328,1,0,0,0,0,1516426.5,0.0,0.0,3345415.42,4861841.92,0,0,0
993788,45,0,0,0,0,1,214900.74,79326.76,294227.5,1664842.07,1449941.33,0,0,0
367096,17,0,1,0,0,0,40714.39,19913.0,0.0,0.0,0.0,0,0,1
2039293,180,0,0,0,1,0,113787.45,12537.0,0.0,40065.81,153853.26,0,0,0
672735,36,0,1,0,0,0,39977.14,0.0,0.0,0.0,0.0,0,0,1
2728756,212,0,1,0,0,0,4867.26,5045.0,177.74,0.0,0.0,0,0,1
5428120,378,0,0,0,0,1,158127.39,1542828.37,1700955.76,334278.47,176151.07,0,0,0
94357,10,0,1,0,0,0,12046.74,0.0,0.0,0.0,0.0,0,0,1
4962100,351,0,0,0,0,1,63808.97,3041203.04,3105012.01,186958.94,123149.97,0,0,0
3302116,252,0,0,0,1,0,154771.77,0.0,0.0,2525853.62,2680625.39,0,0,0
2267220,187,0,1,0,0,0,802.95,0.0,0.0,0.0,0.0,0,0,1
5205484,370,1,0,0,0,0,1309301.7,177.0,0.0,396392.86,1832700.23,0,0,0
2268128,187,0,0,0,1,0,16780.09,0.0,0.0,432174.16,448954.25,0,0,0
5184548,360,0,1,0,0,0,6149.35,32161.0,26011.65,0.0,0.0,0,0,1
3140574,236,0,0,0,0,1,127892.81,4426934.59,4554827.4,313265.73,185372.92,0,0,0
3385268,255,0,1,0,0,0,12377.35,6905.0,0.0,0.0,0.0,0,0,1
2596374,207,0,0,0,0,1,430128.11,1280372.91,1710501.02,2119360.53,1689232.42,0,0,0
1080396,129,0,0,0,0,1,67991.52,49992.0,117983.52,0.0,0.0,0,0,0
3215019,249,0,1,0,0,0,28690.57,0.0,0.0,0.0,0.0,0,0,1
1846398,163,0,0,0,0,1,132852.49,110974.0,243826.49,493595.04,360742.55,0,0,0
3941753,286,0,1,0,0,0,1832.46,41618.0,39785.54,0.0,0.0,0,0,1
5949395,405,0,1,0,0,0,1109.98,387.0,0.0,0.0,0.0,0,0,1
162371,12,0,0,0,1,0,138123.08,0.0,0.0,338087.8,476210.88,0,0,0
2966565,231,0,0,0,1,0,567934.12,65432.0,0.0,323167.57,891101.7,0,0,0
4024613,299,0,0,0,0,1,250290.52,429422.0,679712.52,0.0,0.0,0,0,0
768559,39,0,0,0,1,0,279167.55,0.0,0.0,2727735.93,3006903.48,0,0,0
3419372,256,0,0,0,1,0,26673.95,31318.0,4644.05,2562507.17,2589181.12,0,0,0
3001586,232,0,0,0,0,1,154159.15,6518736.55,6672895.7,477761.17,323602.03,0,0,0
2255516,187,0,0,0,1,0,100505.6,68020.0,0.0,41882.02,75553.72,0,0,0
3379178,254,0,1,0,0,0,15559.33,0.0,0.0,0.0,0.0,0,0,1
6273468,637,0,0,0,0,1,200741.9,736991.93,937733.83,2257499.21,2056757.31,0,0,0
282888,15,0,0,0,0,1,251411.37,2029551.55,2280962.92,1985215.03,1733803.66,0,0,0
1574887,155,0,1,0,0,0,3108.16,0.0,0.0,0.0,0.0,0,0,1
5934621,404,0,1,0,0,0,3735.26,6588.0,2852.74,0.0,0.0,0,0,1
2574362,207,0,1,0,0,0,10536.88,0.0,0.0,0.0,0.0,0,0,1
603404,34,1,0,0,0,0,177259.1,0.0,0.0,411165.44,588424.54,0,0,0
1282199,135,0,1,0,0,0,30460.14,34857.42,4397.28,0.0,0.0,0,0,1
3101561,235,1,0,0,0,0,1274447.81,2550.0,0.0,1448447.29,2722895.1,0,0,0
2380309,193,0,1,0,0,0,36937.98,100410.0,63472.02,0.0,0.0,0,0,1
2999483,232,0,1,0,0,0,8545.27,171.0,0.0,0.0,0.0,0,0,1
161776,12,0,1,0,0,0,19940.37,49019.0,29078.63,0.0,0.0,0,0,1
4535354,326,0,1,0,0,0,9897.88,71296.0,61398.12,0.0,0.0,0,0,1
3391832,255,0,0,0,1,0,143813.57,0.0,0.0,6775975.4,6919788.98,0,0,0
2555094,206,0,0,0,0,1,121889.96,12813001.57,12934891.53,708099.59,586209.63,0,0,0
2382509,201,0,0,0,1,0,157531.04,0.0,0.0,626262.0,783793.04,0,0,0
2444523,203,0,0,0,0,1,302278.2,8115107.62,8417385.81,851969.89,549691.69,0,0,0
748902,38,1,0,0,0,0,1545352.64,16149.0,0.0,473485.91,2018838.55,0,0,0
1478467,141,0,1,0,0,0,10155.51,32906.31,22750.79,0.0,0.0,0,0,1
3866903,283,0,0,0,1,0,312000.51,0.0,0.0,8580581.07,8892581.59,0,0,0
356435,17,0,1,0,0,0,6256.13,277531.02,271274.89,0.0,0.0,0,0,1
376356,17,0,0,0,1,0,160009.62,0.0,0.0,706424.57,866434.2,0,0,0
2228908,186,0,0,0,0,1,337979.05,14979086.52,15317065.57,382075.31,44096.26,0,0,0
4053389,300,0,0,0,1,0,75090.09,0.0,0.0,1537463.85,1612553.94,0,0,0
2124781,183,0,0,0,1,0,180938.01,0.0,0.0,560775.59,741713.6,0,0,0
1555025,154,0,1,0,0,0,3222.35,151673.46,148451.11,0.0,0.0,0,0,1
1088996,129,1,0,0,0,0,2828725.79,32130.0,0.0,76753.86,3089996.97,0,0,0
5230170,371,0,0,0,0,1,32233.78,6783864.82,6816098.59,178058.66,145824.89,0,0,0
1530631,153,0,0,0,1,0,274041.16,0.0,0.0,1056407.01,1330448.18,0,0,0
4605167,329,0,0,0,0,1,165429.29,2986081.7,3151510.99,1146759.64,981330.36,0,0,0
6028966,471,0,1,0,0,0,7007.26,11778.0,4770.74,0.0,0.0,0,0,1
3301426,252,0,0,0,1,0,464874.11,13639.0,0.0,8874.67,473748.78,0,0,0
191248,13,0,0,0,0,1,63515.99,8757124.97,8820640.95,260920.23,197404.24,0,0,0
4535559,326,0,1,0,0,0,11349.42,55834.0,44484.58,0.0,0.0,0,0,1
4617181,329,0,0,0,1,0,109384.65,0.0,0.0,436616.41,546001.06,0,0,0
1621810,157,0,0,0,1,0,24135.17,0.0,0.0,276171.48,300306.65,0,0,0
5392990,377,0,1,0,0,0,18955.16,2552.0,0.0,0.0,0.0,0,0,1
6259278,601,0,1,0,0,0,742.37,7035.0,6292.63,0.0,0.0,0,0,1
3762941,279,0,0,0,0,1,370569.23,13374.0,383943.23,215498.44,0.0,0,0,0
